"features"	"LV1"	"LV2"
1	-0.0367345482658226	0.0159169702701474
10	-0.0134106589285098	0.00598372821685745
100	-0.0560901483334689	0.018420821933313
1000	-0.0183287271792983	0.0173311783027088
1001	-0.0567536234990442	0.0195695844822684
1002	-0.017830308499858	0.0171277358167937
1003	-0.0329141070727449	0.016282661053218
1004	-0.0502603739806434	0.0255042137767065
1005	-0.0492240371228376	0.0230389886258255
1006	-0.0245726413164592	0.0145027672688295
1007	-0.04412520778828	0.0229509939369252
1008	-0.00667066144926826	0.0150554584490017
1009	-0.0262234613753246	0.0205521949735834
101	-0.0441732888731139	0.0191617612740958
1010	-0.00373175393259999	0.019842420987001
1011	-0.0108918305053692	0.014623938164372
1012	-0.0422748507823658	0.0176500556258333
1013	-0.00794120687034307	0.0140232426356958
1014	-0.0166047941764028	0.015016461708031
1015	-0.0498394560597865	0.0189539461805661
1016	-0.0548645289096315	0.0196625677998312
1017	-0.0537582203625038	0.0191242581201272
1018	-0.047116360649948	0.0161642786260483
1019	-0.0411622876333584	0.010925798455833
102	-0.0305679322239961	0.0257642998734489
1020	-0.0388685258410663	0.00774006478393234
1021	-0.0417652987172243	0.00809556067354733
1022	-0.0168562152607037	0.013587293050917
1023	-0.036234326222589	0.0161170476844658
1024	-0.012580283146406	0.015168563765546
1025	-0.0161075894788993	0.0154661077963795
1026	-0.0111213676351472	0.0257058694324179
1027	0.00620544789313927	0.0172385198292245
1028	-0.0170247383432581	0.0204885669905651
1029	-0.0186319755269401	0.023458390946806
103	-0.0375423233799971	0.00815959063957981
1030	-0.0377304738113647	0.017177902304652
1031	-0.045271465414207	0.021485145470539
1032	-0.0445977546627761	0.0228894421335524
1033	-0.0656238657335074	0.013918609780292
1034	-0.0334275555625469	0.0207068896236006
1035	-0.0382029639468012	0.0213568911582954
1036	-0.0424519392265745	0.0248474254851305
1037	-0.0491571512773658	0.0239592357882481
1038	-0.0661515352296831	0.0211208116714775
1039	-0.0447738941183505	0.0275148226047997
104	-0.0461779222474656	0.027630814141621
1040	-0.0211454364477314	0.0171103699334463
1041	-0.015327012556435	0.0165350739965278
1042	-0.0111792977088789	0.0158064006719754
1043	-0.0351830763051369	0.0232768947313274
1044	-0.0379141269639185	0.0238835148865526
1045	-0.0198994872307972	0.0204987223318268
1046	-0.0273027299558553	0.0216709533405141
1047	-0.0458998720784963	0.0182798272525193
1048	-0.0182255082576594	0.0166043040221296
1049	-0.0405884857163481	0.0187038209628718
105	-0.0539368498292358	0.0306054575242316
1050	-0.0367069684595854	0.0256507869627792
1051	-0.0359808152454405	0.0182103019413124
1052	-0.0698441577816607	0.0255141337732136
1053	-0.0275746249310853	0.021483612282002
1054	-0.017597693992286	0.0231376165860408
1055	-0.00867797889399077	0.011246459321531
1056	-0.00123423486820358	0.0139483002076371
1057	-0.03868892730944	0.0189546934814097
1058	-0.0489237158883255	0.0207700377803581
1059	-0.0386686333272688	0.0204664720715333
106	-0.0369710626273478	0.00571991162825932
1060	-0.0128748161209744	0.0230942871013612
1061	-0.0378976732168404	0.021560845947612
1062	-0.0374909141501951	0.0191467614627422
1063	0.0171128986695063	0.0129221241509526
1064	-0.0317036432536734	0.0103409089741318
1065	-0.0267173043851288	0.0213609484501153
1066	-0.0488396754208074	0.0165985251263297
1067	-0.0578529718282129	0.0251870493908894
1068	0.00941728921037282	0.0154486999228852
1069	-0.0442867447612915	0.0133252944725152
107	-0.0568412793415877	0.0284426528461228
1070	-0.0204846672615356	0.0237732534871675
1071	0.00328115165698227	0.0185321634649924
1072	0.00790016279293502	0.0177806885500288
1073	0.00622617181963462	0.0185688155609429
1074	-0.0500057719490266	0.0196139072956645
1075	0.00629132113416402	0.0156585023453249
1076	-0.0155315675096635	0.0229628312335057
1077	-0.0215400135533824	0.024984694964133
1078	-0.0289517650771386	0.00308802024852087
1079	-0.0115253418190027	0.0164261782037526
108	-0.0595621303034715	0.0287072097287503
1080	-0.0656475913976741	0.023822197206994
1081	-0.0637835724799944	0.0190532798121562
1082	-0.0428556927631915	0.0199358033366198
1083	-0.0132504162329446	0.0159523623287848
1084	-0.0188619041737582	0.0194240075351849
1085	-0.0411639703755257	0.0243030754265368
1086	-0.0210213018650792	0.0232149075089314
1087	-0.0269969735257784	0.00958465981892126
1088	-0.0136460683541685	0.0114274764459461
1089	-0.0309782257447871	0.019664233979759
109	-0.0306287125440682	0.0194038219331536
1090	-0.00928069626839236	0.0149060399448675
1091	-0.0389478475208539	0.0288025915069315
1092	-0.0435429000173455	0.0111645346611555
1093	-0.0739561032877534	0.0255989083760245
1094	-0.0716862048812199	0.0247302753325428
1095	-0.0304986411264863	0.00492524965348246
1096	-0.0347171745754522	0.0208828780944903
1097	-0.0313401422167103	0.0180195912681082
1098	-0.0248760297664398	0.0202141385150342
1099	-0.0292245127521133	0.00482017816917151
11	-0.018288688810708	0.00674926125402931
110	-0.00408893073641913	0.00569294924123779
1100	-0.0512730771368834	0.0183175001640982
1102	-0.0219414840138131	0.020614526050527
