"feature_id"	"feature"	"VIP"	"LV1"	"LV2"
2777	"NA_[2777_153.11_11.7]"	2.77940931927626	0.0288378098162497	0.050769982693845
2744	"NA_[2744_130.17_11.6]"	2.52571996086836	0.0261932289014445	0.041356380831689
2713	"2-(2-imidazo[1,2-a]pyridinylmethylthio)-6-nitro-1H-benzimidazole_[2713_136.09_11.5]"	2.51759854677394	0.0259629041769679	0.0457627030730619
2771	"NA_[2771_153.11_11.6]"	2.40643933723697	0.0245389615076303	0.0383241681003666
2745	"NA_[2745_165.11_11.6]"	2.40185759298098	0.022816794424361	0.0400453788742913
1402	"NA_[1402_190.99_7.1]"	2.39120377082608	0.023417043557923	0.0445401726290133
2712	"NA_[2712_149.08_11.5]"	2.30165848535853	0.0268394030235308	0.050624958850901
755	"NA_[755_283.19_3.9]"	2.23093217081501	0.0163793720574787	-0.047890300645925
2556	"NA_[2556_792.61_11]"	2.22686019905227	0.0166251922867983	-0.0593497878836533
2605	"2-(2-imidazo[1,2-a]pyridinylmethylthio)-6-nitro-1H-benzimidazole_[2605_136.09_11.2]"	2.17926037644211	0.0225012717342206	0.043192602677972
2475	"NA_[2475_559.52_10.8]"	2.15964023136749	0.0205065203058705	0.0285301594531333
243	"NA_[243_130.97_0.8]"	2.15637629927545	0.0185304376830737	-0.0566309061282697
1156	"NA_[1156_239.2_6.2]"	2.12682358252363	0.0190885802359552	-0.0400763338156555
2773	"NA_[2773_165.11_11.6]"	2.09584401119087	0.0206351295258232	0.0343214453307152
2780	"NA_[2780_165.11_11.7]"	2.07393011445644	0.0215199787215799	0.0291166097157457
2399	"NA_[2399_610.19_10.5]"	2.01714239456356	0.0177455634279972	-0.0504950570545721
2803	"NA_[2803_167.09_11.8]"	1.98906502365916	0.0218500040475227	0.0574447430964645
2075	"NA_[2075_526.43_9]"	1.95373638843783	0.0224140230524815	0.0503069502926997
267	"NA_[267_139.98_1]"	1.94155571778189	0.0201709192861042	-0.0379647677346389
269	"NA_[269_186.96_1]"	1.93986623522713	0.0177336096351864	-0.0515331831827561
387	"2,2-dimethyl-3,6,9,12,15-pentaoxa-2-silahexadecane_[387_226.17_2]"	1.91976310818531	0.0232096056250196	0.0353588453144268
1420	"NA_[1420_478.3_7.1]"	1.9091617363208	0.0216702865037125	0.0528862470511903
255	"4-(phosphonomethyl)-L-phenylalanine_[255_130.97_0.9]"	1.90538616421368	0.0155160701676021	-0.0464696393431525
2166	"NA_[2166_468.43_9.5]"	1.89912263882734	0.0182657977705073	-0.0552007998594074
1596	"NA_[1596_465.26_7.7]"	1.895072917599	0.0211884941954587	0.0555202941158864
1619	"NA_[1619_277.22_7.7]"	1.88722153462112	0.0210177356595607	0.0532887345947471
2673	"NA_[2673_163.1_11.4]"	1.88608191790829	0.0177633869419088	-0.0423781699778601
2031	"NA_[2031_600.42_8.8]"	1.88198325254836	0.0216401773421732	0.0508981252612784
268	"NA_[268_217.96_1]"	1.87455894111726	0.0209291169505724	-0.0325450620049986
2613	"NA_[2613_508.55_11.2]"	1.87406409128535	0.0158436403150248	-0.0471476103527716
2698	"NA_[2698_907.53_11.4]"	1.85855005490144	0.0216986873306752	-0.0477111987146733
2572	"NA_[2572_694.5_11]"	1.85538076308352	0.0128152196021318	-0.0512097882884323
274	"NA_[274_236.94_1]"	1.84387354581723	0.0243868817623803	-0.0403184643125955
1593	"NA_[1593_311.26_7.7]"	1.84307787830477	0.0207893097522731	0.0533956592008154
388	"2,2-dimethyl-3,6,9,12,15-pentaoxa-2-silahexadecane_[388_209.14_2.1]"	1.8423840218289	0.0236791159603258	0.0333260042389634
2775	"NA_[2775_138.1_11.7]"	1.83759634165474	0.0169194713553649	0.0442370576303045
2161	"NA_[2161_468.43_9.5]"	1.83590313287692	0.020057465895858	-0.0547548061409025
2699	"NA_[2699_885.55_11.4]"	1.82005735931244	0.0208132702406667	-0.0482478042791764
1502	"NA_[1502_275.2_7.3]"	1.7967358778255	0.0206297731998308	0.0482547365408503
2469	"NA_[2469_415.04_10.8]"	1.79489333083442	0.0199858691402826	-0.0471803675493781
260	"NA_[260_186.96_1]"	1.79062295706408	0.0180022151488849	-0.0442648231597699
1225	"NA_[1225_207.14_6.4]"	1.78768611644331	0.0194350487811366	-0.0545770221924746
1594	"NA_[1594_505.26_7.7]"	1.78720186549411	0.0202136011727263	0.0518652582350674
2573	"NA_[2573_163.1_11.1]"	1.78510978224665	0.0237749423093479	-0.0424738843488799
2643	"NA_[2643_680.62_11.3]"	1.78376479345934	0.0177136332269547	-0.0500922864618919
2055	"NA_[2055_520.22_8.9]"	1.78209845897273	0.0165067523237559	-0.0529397475981162
2752	"NA_[2752_647.46_11.6]"	1.78092911920433	0.0227561231181615	-0.0282495146409476
1971	"NA_[1971_567.28_8.7]"	1.77744827522014	0.0121580994609479	-0.0465009408462666
790	"6-methyl-dodecanedioic acid_[790_200.16_4.1]"	1.7748177569844	0.0246225260642278	0.0272687992837013
1376	"NA_[1376_295.23_7]"	1.76691319691164	0.0239836235965227	0.0397372657897526
1201	"NA_[1201_249.15_6.4]"	1.76344807764372	0.0137825977318206	-0.044257189030712
2012	"NA_[2012_189.1_8.7]"	1.7632244659032	0.0179776165007076	-0.039048528268604
2559	"NA_[2559_694.5_11]"	1.75963550605651	0.00912446115458562	-0.0460679563439365
1259	"NA_[1259_318.24_6.6]"	1.75937781436226	0.0240370751806485	0.0357027861053812
1558	"NA_[1558_282.28_7.5]"	1.75919284855671	0.0258650435186398	0.0348951371428121
