formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C10H12N4O7S	[M + K]+	C10H12KN4O7S+	0.399	0.990	58.095	50.538	7.557	17	0.679	-1.987	2.957	-1.153		371.005	25	0.412	707666736202523875	707666499434050634	101	
1	C6H13BrN2O2	[M - H2O + H]+	C6H12BrN2O+	0.413	0.021	29.998	28.341	1.656	8	0.321	6.390	6.390	-86992.861		207.015	25	0.413	707666743269926633	707666499488576594	103	
1	C2H9B2O3P	[M + K]+	C2H9B2KO3P+	0.976	0.978	25.225	25.225	0.000	7	0.238	3.949	5.551	-5.747		171.017	25	0.413	707666749167118367	707666499463410766	102	
1	C4H6ClNO4	[M + H3N + H]+	C4H10ClN2O4+	0.678	0.019	25.079	22.492	2.587	3	0.061	0.200	2.513	1.292		185.033	25	0.414	707666724827570821	707666499551491162	105	
1	C4H5NO3	[M + H3N + H]+	C4H9N2O3+	0.996	0.333	84.557	79.841	4.716	7	0.662	6.885	6.885	2.341		133.061	25	0.414	707666741327963737	707666499517936726	104	
1	C4H7O6	[M + H3N + H]+	C4H11NO6+	0.584	0.003	51.624	49.270	2.354	6	0.534	2.942	2.942	3.321		169.059	25	0.418	707666750739982387	707666499580851294	106	
1	C5H14NO4P	[M + H]+	C5H15NO4P+	1.000	0.472	28.437	26.534	1.904	4	0.589	5.600	5.600	1.570		184.074	25	0.420	707666766208576418	707666499660543082	109	
1	C5H7NO3	[M + H3N + H]+	C5H11N2O3+	1.000	0.333	73.921	69.282	4.638	6	0.308	5.424	5.424	1.437		147.077	25	0.420	707666766388931509	707666499635377254	108	
1	C6H13N3O3	[M + K]+	C6H13KN3O3+	0.979	0.988	24.998	17.047	7.951	3	0.138	0.145	0.364	0.937		214.059	25	0.420	707666774760762830	707666499740234870	112	
1	C5H4O3	[M + H3N + H]+	C5H8NO3+	1.000	0.333	76.382	71.831	4.551	5	0.859	4.891	4.891	2.310		130.050	25	0.420	707666727113466584	707666499606017122	107	
1	C5HClF2O	[M + Na]+	C5HClF2NaO+	0.312	0.310	11.801	6.650	5.151	3	0.021	-4.609	4.609	-4.449		172.957	25	0.421	707666784428634184	707666499689903214	110	
1	C3H5O6	[M + H3N + H]+	C3H9NO6+	0.772	0.006	27.807	25.582	2.225	3	0.021	5.825	5.825	3.235		155.043	25	0.423	707666721677648399	707666499765400698	113	
1	C5H9NO4	[M + H]+	C5H10NO4+	0.767	0.333	49.429	44.886	4.543	4	0.351	3.597	3.597	1.525		148.061	25	0.424	707666766829333438	707666499794760830	114	
1	C9HNO3S2	[M + H3N + H]+	C9H5N2O3S2+	0.307	0.314	10.896	10.896	0.000	0	0.000	-0.274	0.274	0.038		252.974	25	0.424	707666757815773593	707666499878646922	117	
1	C19H20ClN3O5S	[M + H3N + H]+	C19H24ClN4O5S+	0.998	0.324	63.370	63.370	0.000	22	0.784	1.358	1.358	2.988		455.116	26	0.425	707666775381519868	707666500113527978	125	
1	C6H7NO3	[M + H3N + H]+	C6H11N2O3+	0.980	0.333	173.662	170.776	2.886	19	0.674	3.383	3.383	1.580		159.077	26	0.425	707666759027927528	707666499824120962	115	
1	C6H10N2O3	[M + H3N + H]+	C6H14N3O3+	1.000	0.333	146.351	141.267	5.085	21	0.467	2.183	2.552	1.603		176.103	26	0.427	707666785909223662	707666499908007054	118	
1	C8H12Cl2O5	[M + Na]+	C8H12Cl2NaO5+	1.000	1.000	114.836	114.836	0.000	30	0.864	-0.523	0.627	0.180		280.995	26	0.427	707666755563432213	707666499991893146	121	
1	C5H9N4O5P	[M - H2O + H]+	C5H8N4O4P+	0.337	0.073	13.907	11.907	2.000	5	0.079	0.995	5.132	-82234.723		219.027	26	0.428	707666768926485622	707666499966727318	120	
1	C4H8N4O4	[M + K]+	C4H8KN4O4+	1.000	1.000	31.883	27.616	4.267	5	0.245	1.964	2.817	0.824		215.018	26	0.428	707666727381902074	707666500050613410	123	
1	CH2O3PS2	[M - H2O + H]+	CHO2PS2+	0.221	0.221	-3.446	-3.446	0.000	1	0.122	-9.686	9.686	-128725.999		139.915	26	0.429	707666730133365710	707666500075779238	124	
1	C12H17N5O7S	[M + K]+	C12H17KN5O7S+	0.865	0.980	106.633	106.633	0.000	46	0.942	-0.713	1.052	-4.437		414.046	26	0.433	707666772768468278	707666500298077378	131	
1	C14H20O12S	[M + K]+	C14H20KO12S+	0.996	0.987	65.997	65.997	0.000	28	0.844	-4.698	5.076	-0.544		451.030	26	0.433	707666779202531114	707666500151276718	126	
1	C5H11ClNO5S	[M + K]+	C5H11ClKNO5S+	1.000	1.000	152.799	150.568	2.232	21	0.476	-3.170	4.375	-3.632		270.967	26	0.433	707666727465788171	707666500021253278	122	
1	C6H5NO	[M + H3N + H]+	C6H9N2O+	0.990	0.332	74.471	71.835	2.636	11	0.495	5.120	5.120	2.804		125.071	26	0.436	707666768985205895	707666500272911550	130	
1	C6H7NO2	[M + H3N + H]+	C6H11N2O2+	0.451	0.333	68.549	64.946	3.603	7	0.783	4.074	4.074	1.789		143.082	26	0.436	707666759279585786	707666500209996982	128	
1	C4H5N3O4	[M + H3N + H]+	C4H9N4O4+	0.966	0.209	58.698	54.886	3.813	10	0.270	8.696	8.696	1.179		177.062	26	0.436	707666771539537192	707666500247745722	129	
