"features"	"LV1"	"LV2"
1	-0.0178533227115445	0.00080022771022587
10	-0.00757394016152285	0.0107688496023858
100	-0.0196357530844785	0.018544029360009
1000	-0.0150830519313448	-0.0155891162301723
1001	-0.0217085531372975	0.0166733749104149
1002	-0.0150923439070218	-0.014446492675898
1003	-0.0173336139037441	0.00875043889284388
1004	-0.0263569051657874	0.00315079204178925
1005	-0.0240865169099734	0.00470318322483703
1006	-0.0128804822246348	0.00234398279232648
1007	-0.0248285737462546	0.000152215994500196
1008	-0.0112588121601007	-0.0213291900290197
1009	-0.0198627516875016	-0.00972183977595484
101	-0.0197563167250608	0.00448292766805378
1010	-0.015541893561506	-0.0353045095252616
1011	-0.0120574327444437	-0.014901783397161
1012	-0.0198165640472	0.0103995516522062
1013	-0.0113175718658356	-0.0179052350186204
1014	-0.013871393155804	-0.0123318770182286
1015	-0.0213920997423567	0.0155106531452725
1016	-0.0219245656108755	0.0191620131459975
1017	-0.0216841645575851	0.0187158411129071
1018	-0.018276034698329	0.0232974653714733
1019	-0.0134892181472249	0.0257271383865616
102	-0.0236217595461749	-0.020357761997826
1020	-0.0146750636713101	0.0269233090530131
1021	-0.0155918619685701	0.0261491903190547
1022	-0.0132541266296117	-0.00420457083282053
1023	-0.0153841788368976	0.0127966270389943
1024	-0.0123776285837903	-0.014272612576671
1025	-0.013110860299789	-0.0112873795977244
1026	-0.0199072697684655	-0.0345814644923699
1027	-0.0121859722237701	-0.038998964785503
1028	-0.0179306904746303	-0.0194511377848389
1029	-0.0207055272147256	-0.0224835741978828
103	-0.0101681424775126	0.0209593368097144
1030	-0.018286508798967	0.0128321441516741
1031	-0.0228884806131397	0.00836592799830204
1032	-0.0191885266717573	0.00853123701707362
1033	-0.0180051608631024	0.0335709686909882
1034	-0.0201330482539096	-0.0116016298271534
1035	-0.0181169596534637	-0.00920496566578629
1036	-0.0209234094646681	-0.00837124328360797
1037	-0.0177936599647184	-0.00446617185813129
1038	-0.0175014604632894	0.00982677287250975
1039	-0.0272360115825153	-0.000917438699397344
104	-0.0261088968194072	-0.00927223520253458
1040	-0.014018113032664	-0.00864688748528199
1041	-0.0134485969414739	-0.0131337068674609
1042	-0.0125774964228038	-0.0161246630995504
1043	-0.0208072446935061	-0.00803575372534399
1044	-0.0219446247706152	-0.00736967815298374
1045	-0.0186500361879622	-0.0239737741647287
1046	-0.020076326152389	-0.0195801995637321
1047	-0.0185068742235861	0.0126565617990871
1048	-0.0159630391229457	-0.0156586387113895
1049	-0.019049867911315	0.00360246762453933
105	-0.0279585891439545	-0.00773997534220288
1050	-0.0210716688795398	-0.0104373670644974
1051	-0.0203167855667508	-0.00429136702291341
1052	-0.0286843064564031	0.0254602289627339
1053	-0.0212912184410419	-0.0167620963916422
1054	-0.01896429450954	-0.0239901785548216
1055	-0.00804964087775919	-0.00808385473170246
1056	-0.0122068105482182	-0.0292251769476567
1057	-0.0208650633894829	0.000794374504160913
1058	-0.0222519178359513	0.00802324744291259
1059	-0.0164252867235054	-0.00767439284440784
106	-0.00808489332055787	0.0253406060725008
1060	-0.0186138949933947	-0.0311935292232309
1061	-0.0150370346011435	-0.00977525004826449
